p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000945204885276	0.00703652525705	GO:0030667	c	3	secretory granule membrane	929; 3071; 3689; 3690; 3958; 5788; 10970; 26002	ITGB3; NCKAP1L; MOXD1; CD14; ITGB2; PTPRC; LGALS3; CKAP4	308	135
0.00101239927109	0.00274794087868	GO:0042330	b	2	taxis	240; 3071; 3689; 3690; 3958; 4035; 7412; 11151; 63916	ITGB3; NCKAP1L; ALOX5; LRP1; CORO1A; ITGB2; VCAM1; LGALS3; ELMO2	645	170
0.00101239927109	0.00576890168687	GO:0006935	b	3	chemotaxis	240; 3071; 3689; 3690; 3958; 4035; 7412; 11151; 63916	ITGB3; NCKAP1L; ALOX5; LRP1; CORO1A; ITGB2; VCAM1; LGALS3; ELMO2	643	170
0.00101741854402	0.00653212195651	GO:0022617	b	4	extracellular matrix disassembly	1215; 3936; 4035; 4318	CMA1; LRP1; LCP1; MMP9	81	30
0.00101741854402	0.014003577031	GO:0070527	b	5	platelet aggregation	2335; 3690; 5270; 83706	FERMT3; ITGB3; SERPINE2; FN1	63	30
0.00101741854402	0.014003577031	GO:1990266	b	5	neutrophil migration	3071; 3689; 3958; 7369	LGALS3; UMOD; NCKAP1L; ITGB2	124	30
0.00101804147415	0.00576890168687	GO:0048519	b	3	negative regulation of biological process	183; 207; 240; 563; 720; 871; 929; 1284; 1410; 2200; 2202; 2335; 3009; 3071; 3371; 3490; 3689; 3690; 3958; 4035; 4052; 4131; 4171; 4318; 4353; 5270; 5359; 5788; 6422; 7045; 7369; 7837; 9770; 10631; 11151; 116496; 23166; 30008	NCKAP1L; STAB1; EFEMP2; RASSF2; CRYAB; MAP1B; AKT1; CORO1A; AGT; NIBAN1; SERPINE2; H1-5; C4A; ITGB3; ITGB2; LTBP1; EFEMP1; ALOX5; UMOD; FBN1; POSTN; SFRP1; IGFBP7; TNC; LGALS3; LRP1; FN1; PLSCR1; AZGP1; MPO; MCM2; CD14; PTPRC; MMP9; TGFBI; SERPINH1; PXDN; COL4A2	5444	1620
0.00106140205381	0.014003577031	GO:1901342	b	5	regulation of vasculature development	240; 1215; 1284; 3689; 6422; 23166; 30008	SFRP1; STAB1; ALOX5; EFEMP2; CMA1; ITGB2; COL4A2	331	106
0.00107785147005	0.00672518593288	GO:0010212	b	4	response to ionizing radiation	1410; 3694; 5788; 6422; 7412	PTPRC; SFRP1; CRYAB; VCAM1; ITGB6	143	52
0.00107785147005	0.00672518593288	GO:0007229	b	4	integrin-mediated signaling pathway	2335; 3689; 3690; 3694; 83706	FERMT3; ITGB3; ITGB2; FN1; ITGB6	109	52
0.0011033221132	0.0067884957798	GO:0050918	b	4	positive chemotaxis	3958; 4035; 11151	LGALS3; LRP1; CORO1A	68	14
0.0011033221132	0.014003577031	GO:0008589	b	5	regulation of smoothened signaling pathway	5270; 6422; 51473	SFRP1; SERPINE2; DCDC2	78	14
0.00112152676573	0.00680597749614	GO:0048534	b	4	hematopoietic or lymphoid organ development	2200; 3071; 3694; 3958; 4318; 5105; 5788; 6422; 7412; 139818; 9770	PCK1; RASSF2; ITGB6; SFRP1; FBN1; NCKAP1L; PTPRC; VCAM1; MMP9; LGALS3; DOCK11	930	246
0.00112199341101	0.0062101030656	GO:0071496	b	3	cellular response to external stimulus	207; 3371; 5105; 5788; 6422; 7412; 10631	SFRP1; POSTN; AKT1; PCK1; PTPRC; VCAM1; TNC	328	107
0.00115618238752	0.00684882084826	GO:0002684	b	4	positive regulation of immune system process	207; 563; 720; 730; 929; 3071; 3689; 3958; 5105; 5359; 5788; 7412; 11151; 63916	NCKAP1L; PLSCR1; AZGP1; CORO1A; PCK1; AKT1; CD14; ITGB2; PTPRC; C4A; LGALS3; C7; ELMO2; VCAM1	1238	369
0.00115950691562	0.00684882084826	GO:0032101	b	4	regulation of response to external stimulus	183; 240; 720; 730; 1215; 3071; 4035; 4318; 5270; 5788; 7052	TGM2; NCKAP1L; ALOX5; CMA1; LRP1; PTPRC; C4A; MMP9; AGT; C7; SERPINE2	920	247
0.00117611688035	0.014003577031	GO:0002573	b	5	myeloid leukocyte differentiation	2200; 3694; 4318; 6422; 9770	MMP9; SFRP1; ITGB6; RASSF2; FBN1	205	53
0.00119007115558	0.00643720306881	GO:0042592	b	3	homeostatic process	183; 207; 240; 563; 730; 1215; 3071; 3690; 3694; 4035; 4353; 5105; 5788; 7052; 7369; 139818; 9770; 11151; 57333	ITGB3; NCKAP1L; RASSF2; ITGB6; AZGP1; MPO; ALOX5; UMOD; CORO1A; TGM2; PCK1; AKT1; CMA1; LRP1; PTPRC; RCN3; AGT; C7; DOCK11	1870	597
0.0011905831036	0.00693984624859	GO:0071560	b	4	cellular response to transforming growth factor beta stimulus	1284; 2200; 3694; 4052; 6422; 10631	SFRP1; LTBP1; ITGB6; FBN1; POSTN; COL4A2	243	79
0.00122446563608	0.00794317900476	GO:0012506	c	3	vesicle membrane	929; 3071; 3689; 3690; 3958; 4035; 5788; 9332; 9871; 10970; 11151; 23166; 26002	MOXD1; ITGB3; NCKAP1L; STAB1; CD163; LRP1; CORO1A; SEC24D; CD14; ITGB2; PTPRC; LGALS3; CKAP4	805	329
0.00127172984368	0.00659139126201	GO:0007584	b	3	response to nutrient	2182; 3371; 4131; 6422; 7412; 10631	MAP1B; SFRP1; ACSL4; POSTN; VCAM1; TNC	206	80
0.00127172984368	0.014003577031	GO:2000377	b	5	regulation of reactive oxygen species metabolic process	183; 207; 240; 1410; 3689; 10516	ITGB2; ALOX5; CRYAB; AKT1; AGT; FBLN5	180	80
0.00130410401571	0.00794317900476	GO:0044432	c	3	endoplasmic reticulum part	720; 871; 1284; 1306; 1462; 2182; 2200; 2335; 3371; 3490; 4052; 4240; 9563; 9871; 10970; 79709; 57333; 26002	COL15A1; COLGALT1; RCN3; LTBP1; FN1; VCAN; ACSL4; FBN1; SEC24D; IGFBP7; MFGE8; C4A; TNC; MOXD1; CKAP4; SERPINH1; H6PD; COL4A2	1404	554
0.00131418381821	0.00659139126201	GO:0048598	b	3	embryonic morphogenesis	1284; 2200; 2202; 2335; 3689; 3690; 4318; 6422	ITGB3; ITGB2; FN1; EFEMP1; FBN1; SFRP1; COL4A2; MMP9	565	142
0.00132025147523	0.014003577031	GO:0034612	b	5	response to tumor necrosis factor	207; 929; 5105; 6422; 7369; 7412; 10631	PCK1; POSTN; UMOD; AKT1; CD14; SFRP1; VCAM1	312	110
0.00135382013592	0.0054152805437	GO:0030228	m	2	lipoprotein particle receptor activity	4035; 23166	LRP1; STAB1	17	4
0.00135382013592	0.00659139126201	GO:0050906	b	3	detection of stimulus involved in sensory perception	563; 5270	AZGP1; SERPINE2	548	4
0.00135382013592	0.00659139126201	GO:0060512	b	3	prostate gland morphogenesis	3371; 6422	SFRP1; TNC	27	4
0.00135382013592	0.00831596185486	GO:0030023	m	3	extracellular matrix constituent conferring elasticity	2200; 10516	FBLN5; FBN1	9	4
0.00135382013592	0.00831596185486	GO:0005041	m	3	low-density lipoprotein particle receptor activity	4035; 23166	LRP1; STAB1	14	4
0.00135382013592	0.0105597970602	GO:0005540	m	4	hyaluronic acid binding	1462; 23166	STAB1; VCAN	30	4
0.00135382013592	0.014003577031	GO:0070673	b	5	response to interleukin-18	207; 240	AKT1; ALOX5	12	4
0.00135382013592	0.014003577031	GO:0048050	b	5	post-embryonic eye morphogenesis	2200; 2202	EFEMP1; FBN1	5	4
0.00135382013592	0.014003577031	GO:1900115	b	5	extracellular regulation of signal transduction	2200; 4052	LTBP1; FBN1	13	4
0.00135705114218	0.00659139126201	GO:0071559	b	3	response to transforming growth factor beta	1284; 2200; 3694; 4052; 6422; 10631	SFRP1; LTBP1; ITGB6; FBN1; POSTN; COL4A2	249	81
0.00135984528599	0.00782352547657	GO:0080134	b	4	regulation of response to stress	183; 207; 240; 720; 730; 929; 1215; 1410; 3689; 4035; 4318; 5270; 5359; 5788; 6422; 7052; 9770; 10516	TGM2; ITGB2; RASSF2; PLSCR1; ALOX5; SFRP1; CRYAB; CMA1; AKT1; CD14; LRP1; PTPRC; C4A; MMP9; FBLN5; AGT; C7; SERPINE2	1642	556
0.00144668770985	0.00668496199985	GO:0031668	b	3	cellular response to extracellular stimulus	3371; 5105; 5788; 6422; 7412; 10631	SFRP1; POSTN; PCK1; PTPRC; VCAM1; TNC	260	82
0.00145417510545	0.00812640684199	GO:0048584	b	4	positive regulation of response to stimulus	183; 207; 563; 720; 730; 929; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 5105; 5359; 5788; 6422; 7052; 9770; 51473; 63916	ITGB3; NCKAP1L; RASSF2; FN1; PLSCR1; AZGP1; SFRP1; LRP1; TGM2; PCK1; AKT1; CD14; ITGB2; PTPRC; C4A; MMP9; LGALS3; AGT; C7; ELMO2; DCDC2	2470	705
0.00145634294884	0.00668496199985	GO:0009790	b	3	embryo development	207; 1284; 2182; 2200; 2202; 2335; 3689; 3690; 4318; 6422; 9871	ITGB3; ITGB2; FN1; SEC24D; EFEMP1; ACSL4; FBN1; AKT1; SFRP1; COL4A2; MMP9	989	254
0.00146057993274	0.00668496199985	GO:0002443	b	3	leukocyte mediated immunity	240; 563; 720; 730; 929; 1509; 3071; 3689; 3958; 4318; 4353; 5788; 10970; 11151	NCKAP1L; CORO1A; AZGP1; MPO; ALOX5; CTSD; CD14; ITGB2; PTPRC; C4A; MMP9; LGALS3; C7; CKAP4	905	378
0.00146700579988	0.00812640684199	GO:0030099	b	4	myeloid cell differentiation	2200; 3071; 3694; 3958; 4318; 6422; 9770	SFRP1; ITGB6; RASSF2; FBN1; NCKAP1L; MMP9; LGALS3	419	112
0.00146752268027	0.00831596185486	GO:0005518	m	3	collagen binding	871; 2335; 4318; 7045	TGFBI; SERPINH1; FN1; MMP9	68	33
0.00146752268027	0.00812640684199	GO:0033273	b	4	response to vitamin	3371; 4131; 6422; 10631	POSTN; MAP1B; SFRP1; TNC	88	33
0.00165707589949	0.00731867345255	GO:0044092	b	3	negative regulation of molecular function	183; 207; 720; 871; 1410; 3071; 3690; 3958; 4035; 4171; 4318; 5270; 5788; 6422	ITGB3; NCKAP1L; SFRP1; CRYAB; AKT1; LRP1; PTPRC; C4A; MMP9; LGALS3; SERPINH1; AGT; SERPINE2; MCM2	1132	383
0.00166053935478	0.0083026967739	GO:0098636	c	2	protein complex involved in cell adhesion	3689; 3690; 3694	ITGB3; ITGB2; ITGB6	36	16
0.00166053935478	0.00731867345255	GO:0071604	b	3	transforming growth factor beta production	2335; 3694; 4052	LTBP1; FN1; ITGB6	41	16
0.00166053935478	0.00927134473086	GO:0008305	c	3	integrin complex	3689; 3690; 3694	ITGB3; ITGB2; ITGB6	31	16
0.00166053935478	0.0161658390127	GO:0071634	b	5	regulation of transforming growth factor beta production	2335; 3694; 4052	LTBP1; FN1; ITGB6	39	16
0.00166053935478	0.0161658390127	GO:0070670	b	5	response to interleukin-4	4171; 4360; 11151	MRC1; CORO1A; MCM2	35	16
0.00181327112254	0.00478502101781	GO:0002520	b	2	immune system development	2200; 3071; 3694; 3958; 4318; 5105; 5788; 6422; 7412; 139818; 9770	PCK1; RASSF2; ITGB6; SFRP1; FBN1; NCKAP1L; PTPRC; VCAM1; MMP9; LGALS3; DOCK11	990	261
0.00181432650577	0.00992279805009	GO:0051093	b	4	negative regulation of developmental process	240; 1284; 2200; 2202; 3690; 4035; 4318; 6422; 10631; 23166	ITGB3; LRP1; STAB1; EFEMP1; ALOX5; FBN1; POSTN; SFRP1; COL4A2; MMP9	946	222
0.00191120230714	0.00823609754154	GO:0030595	b	3	leukocyte chemotaxis	240; 3071; 3689; 3958; 11151	LGALS3; ALOX5; NCKAP1L; CORO1A; ITGB2	229	59
0.00193790530389	0.00823609754154	GO:0042493	b	3	response to drug	929; 1410; 2983; 3071; 3371; 3490; 4131; 5105; 6422; 7369; 7412; 8714; 114757	CYGB; MAP1B; NCKAP1L; SFRP1; CRYAB; UMOD; CD14; PCK1; GUCY1B1; TNC; ABCC3; VCAM1; IGFBP7	985	346
0.00194309642516	0.0104974599555	GO:0051241	b	4	negative regulation of multicellular organismal process	240; 1284; 2200; 2202; 2335; 3071; 4035; 4318; 5270; 5788; 6422; 23166	NCKAP1L; STAB1; FN1; EFEMP1; ALOX5; SFRP1; FBN1; LRP1; PTPRC; COL4A2; MMP9; SERPINE2	1181	304
0.00199436452967	0.00914083742767	GO:0002102	c	2	podosome	3936; 7412; 83706	FERMT3; LCP1; VCAM1	28	17
0.00199436452967	0.010644620321	GO:0030101	b	4	natural killer cell activation	3689; 5788; 11151	CORO1A; ITGB2; PTPRC	85	17
0.00206044190803	0.0189446186544	GO:0001894	b	5	tissue homeostasis	563; 3690; 3694; 11151; 57333	AZGP1; ITGB3; CORO1A; RCN3; ITGB6	231	60
0.00206044190803	0.0189446186544	GO:0070663	b	5	regulation of leukocyte proliferation	3071; 3958; 5788; 7412; 11151	LGALS3; CORO1A; NCKAP1L; PTPRC; VCAM1	238	60
0.00206561839474	0.010857261805	GO:0048522	b	4	positive regulation of cellular process	183; 207; 720; 929; 1509; 2182; 2335; 3009; 3071; 3371; 3689; 3690; 3936; 3958; 4035; 4131; 4240; 4318; 5105; 5270; 5359; 5788; 6422; 7052; 7412; 139818; 9770; 10631; 11151; 79709; 83706; 116496; 51473; 57333; 30008; 6320	TGM2; NCKAP1L; MFGE8; RASSF2; MAP1B; AKT1; PCK1; AGT; DOCK11; SERPINE2; NIBAN1; H1-5; C4A; ITGB3; ITGB2; RCN3; EFEMP2; CTSD; CLEC11A; COLGALT1; POSTN; SFRP1; VCAM1; TNC; LGALS3; LCP1; DCDC2; LRP1; FN1; PLSCR1; ACSL4; CD14; CORO1A; PTPRC; MMP9; FERMT3	5443	1555
0.00208322179102	0.010857261805	GO:0045927	b	4	positive regulation of growth	207; 2335; 3009; 4035; 4131; 6422	MAP1B; SFRP1; FN1; LRP1; AKT1; H1-5	244	88
0.00208563701777	0.00870844930228	GO:0012501	b	3	programmed cell death	183; 207; 929; 1410; 1509; 3071; 3689; 3958; 4035; 4171; 4318; 4353; 5359; 5788; 6422; 7052; 7369; 9770; 11151; 63916	TGM2; NCKAP1L; RASSF2; PLSCR1; CRYAB; CORO1A; LRP1; CTSD; UMOD; AKT1; CD14; ITGB2; PTPRC; MCM2; MMP9; LGALS3; MPO; SFRP1; AGT; ELMO2	2054	675
0.0022340527109	0.00794329852763	GO:0097493	m	2	structural molecule activity conferring elasticity	2200; 10516	FBLN5; FBN1	11	5
0.0022340527109	0.00886174241989	GO:0002523	b	3	leukocyte migration involved in inflammatory response	240; 3689	ALOX5; ITGB2	18	5
0.0022340527109	0.00886174241989	GO:0009886	b	3	post-embryonic animal morphogenesis	2200; 2202	EFEMP1; FBN1	12	5
0.0022340527109	0.00886174241989	GO:1902299	b	3	pre-replicative complex assembly involved in cell cycle DNA replication	4171; 4172	MCM3; MCM2	8	5
0.0022340527109	0.0103578807505	GO:0016755	m	3	transferase activity, transferring amino-acyl groups	2162; 7052	F13A1; TGM2	18	5
0.0022340527109	0.0103578807505	GO:0019865	m	3	immunoglobulin binding	3958; 7369	LGALS3; UMOD	24	5
0.0022340527109	0.0106915379736	GO:0098651	c	3	basement membrane collagen trimer	1284; 1306	COL15A1; COL4A2	9	5
0.0022340527109	0.0106915379736	GO:0031261	c	3	DNA replication preinitiation complex	4171; 4172	MCM3; MCM2	12	5
0.0022340527109	0.0109965038992	GO:0048563	b	4	post-embryonic animal organ morphogenesis	2200; 2202	EFEMP1; FBN1	7	5
0.0022340527109	0.0109965038992	GO:0010911	b	4	regulation of isomerase activity	3689; 5359	ITGB2; PLSCR1	9	5
0.0022340527109	0.0109965038992	GO:0072567	b	4	chemokine (C-X-C motif) ligand 2 production	4035; 10631	POSTN; LRP1	15	5
0.0022340527109	0.0109965038992	GO:0006267	b	4	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	4171; 4172	MCM3; MCM2	8	5
0.0022340527109	0.0109965038992	GO:1902969	b	4	mitotic DNA replication	4171; 4172	MCM3; MCM2	16	5
0.0022340527109	0.0145213426208	GO:0005179	m	4	hormone activity	183; 2200	AGT; FBN1	125	5
0.0022340527109	0.0201064743981	GO:0071162	c	4	CMG complex	4171; 4172	MCM3; MCM2	10	5
0.0022340527109	0.0189608063412	GO:0048048	b	5	embryonic eye morphogenesis	2200; 2202	EFEMP1; FBN1	32	5
0.0022340527109	0.0189608063412	GO:0010912	b	5	positive regulation of isomerase activity	3689; 5359	ITGB2; PLSCR1	9	5
0.0022340527109	0.0189608063412	GO:0048875	b	5	chemical homeostasis within a tissue	3694; 57333	RCN3; ITGB6	13	5
0.00226197297201	0.0110115827099	GO:0097530	b	4	granulocyte migration	3071; 3689; 3958; 7369	LGALS3; UMOD; NCKAP1L; ITGB2	149	37
0.00233722101519	0.00911899346909	GO:0048468	b	3	cell development	207; 871; 1306; 2182; 2200; 2335; 3071; 3371; 3690; 4035; 4131; 5270; 5788; 6422; 10631; 83706; 51473; 30008	COL15A1; ITGB3; NCKAP1L; FN1; POSTN; FERMT3; SFRP1; MAP1B; ACSL4; FBN1; AKT1; EFEMP2; LRP1; PTPRC; TNC; SERPINH1; SERPINE2; DCDC2	2114	583
0.00238425624829	0.00915246753375	GO:0031099	b	3	regeneration	3371; 3936; 4035; 4131; 10631	POSTN; LCP1; LRP1; MAP1B; TNC	186	62
0.00238425624829	0.0197297204546	GO:0045637	b	5	regulation of myeloid cell differentiation	2200; 3071; 3958; 6422; 9770	LGALS3; SFRP1; NCKAP1L; RASSF2; FBN1	258	62
0.00249917301426	0.00944132027611	GO:0061138	b	3	morphogenesis of a branching epithelium	183; 3371; 6422; 7052	SFRP1; TGM2; AGT; TNC	171	38
0.00249917301426	0.0120340613622	GO:0060348	b	4	bone development	871; 2200; 3694; 5788	SERPINH1; ITGB6; PTPRC; FBN1	193	38
0.00255283041226	0.0094933380956	GO:0097435	b	3	supramolecular fiber organization	871; 1410; 3071; 3936; 4131; 6422; 7837; 10516; 11151; 79709; 30008; 63916	MAP1B; SFRP1; ELMO2; CORO1A; EFEMP2; CRYAB; COLGALT1; NCKAP1L; FBLN5; SERPINH1; LCP1; PXDN	709	314
0.00258664489269	0.0123213299727	GO:0016192	b	4	vesicle-mediated transport	240; 720; 929; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4035; 4240; 4318; 4353; 4360; 5359; 5788; 7052; 9332; 9871; 10970; 11151; 83706; 23166; 63916	TGM2; NCKAP1L; STAB1; MFGE8; CORO1A; F13A1; MRC1; C4A; ITGB3; ITGB2; FERMT3; ALOX5; CTSD; SEC24D; LGALS3; LRP1; FN1; PLSCR1; MPO; CD163; CD14; PTPRC; ELMO2; MMP9; CKAP4	2167	947
0.00266617691978	0.0211913458169	GO:0051129	b	5	negative regulation of cellular component organization	207; 1410; 3009; 3690; 3958; 4035; 4131; 4171; 5359; 10631; 11151	ITGB3; LRP1; POSTN; PLSCR1; CORO1A; CRYAB; MAP1B; AKT1; H1-5; MCM2; LGALS3	760	274
0.00269187344106	0.0114404621245	GO:0050839	m	3	cell adhesion molecule binding	2200; 2335; 3689; 3690; 3694; 3936; 4240; 7045; 7412; 10516; 10631; 83706	ITGB3; ITGB2; MFGE8; FN1; ITGB6; FERMT3; FBN1; POSTN; VCAM1; TGFBI; LCP1; FBLN5	516	316
0.00274367215009	0.0100460611034	GO:0030168	b	3	platelet activation	2335; 3690; 5270; 5359; 83706	FERMT3; ITGB3; SERPINE2; FN1; PLSCR1	158	64
0.00275295429041	0.00706839615105	GO:0008037	b	2	cell recognition	1462; 3958; 4240; 11151	LGALS3; CORO1A; VCAN; MFGE8	236	39
0.00275295429041	0.0211913458169	GO:0032368	b	5	regulation of lipid transport	183; 207; 3690; 4035	AKT1; ITGB3; AGT; LRP1	121	39
0.00275295429041	0.0211913458169	GO:1901655	b	5	cellular response to ketone	207; 3371; 5105; 6422	AKT1; SFRP1; PCK1; TNC	92	39
0.00278033539865	0.013103070017	GO:0002062	b	4	chondrocyte differentiation	871; 2202; 7045	EFEMP1; TGFBI; SERPINH1	104	19
0.00282460391355	0.0101856929004	GO:0009636	b	3	response to toxic substance	929; 1410; 3371; 4131; 4353; 7412; 7837; 10516; 114757	MAP1B; CYGB; MPO; CRYAB; CD14; VCAM1; TNC; FBLN5; PXDN	501	197
0.00294116127305	0.0221255541223	GO:0010942	b	5	positive regulation of cell death	183; 207; 1509; 3689; 4035; 4318; 5788; 6422; 7052; 9770	TGM2; ITGB2; RASSF2; SFRP1; CTSD; AKT1; LRP1; PTPRC; MMP9; AGT	691	237
0.00302387962003	0.00755969905007	GO:0001763	b	2	morphogenesis of a branching structure	183; 3371; 6422; 7052	SFRP1; TGM2; AGT; TNC	184	40
0.00302387962003	0.0141008281229	GO:0032355	b	4	response to estradiol	1410; 4131; 6422; 10631	POSTN; MAP1B; SFRP1; CRYAB	125	40
0.00302431565917	0.010743091446	GO:0006979	b	3	response to oxidative stress	207; 240; 1410; 2983; 4318; 4353; 7837; 10516; 114757	CYGB; MPO; ALOX5; CRYAB; AKT1; GUCY1B1; MMP9; FBLN5; PXDN	438	199
0.00314088543888	0.0144104228681	GO:0042113	b	4	B cell activation	3071; 5788; 6422; 7412; 139818	SFRP1; NCKAP1L; PTPRC; VCAM1; DOCK11	337	66
0.00316138271766	0.0110648395118	GO:0006887	b	3	exocytosis	240; 929; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4318; 4353; 5788; 10970; 11151; 83706	ITGB3; NCKAP1L; CORO1A; FN1; MPO; ALOX5; CTSD; FERMT3; CD14; ITGB2; PTPRC; MMP9; LGALS3; F13A1; CKAP4	901	456
0.00321393245	0.00777228383158	GO:0007267	b	2	cell-cell signaling	183; 207; 240; 2182; 2983; 3371; 3689; 4035; 4131; 5270; 6422; 8572; 51473; 23166	PDLIM4; MAP1B; ITGB2; STAB1; ALOX5; SFRP1; ACSL4; AKT1; LRP1; GUCY1B1; TNC; AGT; SERPINE2; DCDC2	1646	411
0.00323535236473	0.0126925362001	GO:0019955	m	3	cytokine binding	3690; 4052; 7837	ITGB3; PXDN; LTBP1	138	20
0.00323535236473	0.0144104228681	GO:0007224	b	4	smoothened signaling pathway	5270; 6422; 51473	SFRP1; SERPINE2; DCDC2	131	20
0.00331250496767	0.0144104228681	GO:0034109	b	4	homotypic cell-cell adhesion	2335; 3690; 5270; 83706	FERMT3; ITGB3; SERPINE2; FN1	86	41
0.00331797546851	0.00777228383158	GO:0036363	b	2	transforming growth factor beta activation	3694; 4052	LTBP1; ITGB6	11	6
0.00331797546851	0.0140375885206	GO:0042555	c	2	MCM complex	4171; 4172	MCM3; MCM2	12	6
0.00331797546851	0.0144104228681	GO:0034374	b	4	low-density lipoprotein particle remodeling	183; 4353	MPO; AGT	17	6
0.00331797546851	0.0144104228681	GO:0060688	b	4	regulation of morphogenesis of a branching structure	183; 6422	SFRP1; AGT	48	6
0.00331797546851	0.0144104228681	GO:0060055	b	4	angiogenesis involved in wound healing	240; 3690	ALOX5; ITGB3	25	6
0.00331797546851	0.0144104228681	GO:0048483	b	4	autonomic nervous system development	2335; 7412	VCAM1; FN1	46	6
0.00335435407468	0.00777228383158	GO:0044706	b	2	multi-multicellular organism process	207; 2182; 3490; 4318; 5270	SERPINE2; AKT1; IGFBP7; ACSL4; MMP9	203	67
0.00343871813741	0.0118610857493	GO:0009314	b	3	response to radiation	207; 1410; 3694; 4318; 5788; 6422; 7412	SFRP1; ITGB6; CRYAB; AKT1; PTPRC; VCAM1; MMP9	452	130
0.00343871813741	0.0147898265522	GO:0002697	b	4	regulation of immune effector process	563; 720; 730; 3689; 3958; 5105; 5788	ITGB2; AZGP1; PCK1; PTPRC; C4A; LGALS3; C7	476	130
0.00347447485171	0.0273614894572	GO:0031410	c	4	cytoplasmic vesicle	240; 929; 1215; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 4360; 5270; 5788; 7412; 8572; 9332; 9871; 10970; 11151; 83706; 23166; 26002	NCKAP1L; STAB1; CORO1A; MOXD1; F13A1; SERPINE2; MRC1; PDLIM4; ITGB3; ITGB2; ALOX5; CTSD; SEC24D; CMA1; VCAM1; LGALS3; LRP1; FN1; FERMT3; MPO; CD163; CD14; PTPRC; MMP9; CKAP4	2421	967
0.00352366095638	0.00797018549657	GO:0051707	b	2	response to other organism	207; 929; 3694; 4353; 4360; 5105; 5359; 5788; 7369; 7412; 23166	MRC1; PCK1; STAB1; ITGB6; MPO; PLSCR1; UMOD; AKT1; CD14; PTPRC; VCAM1	1078	284
0.00352366095638	0.0119804472517	GO:0043207	b	3	response to external biotic stimulus	207; 929; 3694; 4353; 4360; 5105; 5359; 5788; 7369; 7412; 23166	MRC1; PCK1; STAB1; ITGB6; MPO; PLSCR1; UMOD; AKT1; CD14; PTPRC; VCAM1	1080	284
0.00357618032501	0.0159736054517	GO:0097708	c	3	intracellular vesicle	240; 929; 1215; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 4360; 5270; 5788; 7412; 8572; 9332; 9871; 10970; 11151; 83706; 23166; 26002	NCKAP1L; STAB1; CORO1A; MOXD1; F13A1; SERPINE2; MRC1; PDLIM4; ITGB3; ITGB2; ALOX5; CTSD; SEC24D; CMA1; VCAM1; LGALS3; LRP1; FN1; FERMT3; MPO; CD163; CD14; PTPRC; MMP9; CKAP4	2426	969
0.00357809780422	0.0152376709857	GO:0001649	b	4	osteoblast differentiation	207; 1462; 3371; 6422; 9770	RASSF2; AKT1; SFRP1; VCAN; TNC	210	68
0.00366249775219	0.0152376709857	GO:0002274	b	4	myeloid leukocyte activation	240; 929; 1509; 3071; 3689; 3694; 3958; 4318; 4353; 5359; 5788; 10970	NCKAP1L; ITGB6; MPO; ALOX5; PLSCR1; CTSD; CD14; ITGB2; PTPRC; MMP9; LGALS3; CKAP4	658	328
0.00367417100126	0.0152376709857	GO:0060429	b	4	epithelium development	183; 207; 1306; 3371; 3936; 3958; 4318; 5105; 5270; 6422; 7052; 7369; 57333	COL15A1; TGM2; PCK1; RCN3; UMOD; AKT1; SFRP1; TNC; MMP9; LGALS3; LCP1; AGT; SERPINE2	1269	372
0.00368043068955	0.0152376709857	GO:0010646	b	4	regulation of cell communication	183; 207; 240; 929; 2182; 2200; 2335; 2983; 3490; 3690; 3958; 4035; 4052; 4131; 4318; 5270; 5359; 5788; 6422; 7052; 7837; 9770; 10631; 51473; 57333	TGM2; RASSF2; MAP1B; AKT1; AGT; SERPINE2; ITGB3; RCN3; LTBP1; ALOX5; FBN1; POSTN; SFRP1; IGFBP7; LGALS3; DCDC2; LRP1; FN1; PLSCR1; ACSL4; CD14; PTPRC; GUCY1B1; MMP9; PXDN	3447	971
0.003733487231	0.0153142115124	GO:0031670	b	4	cellular response to nutrient	3371; 6422; 10631	POSTN; SFRP1; TNC	67	21
0.003733487231	0.0208008574299	GO:0008083	m	4	growth factor activity	183; 2202; 6320	EFEMP1; AGT; CLEC11A	162	21
0.003733487231	0.0271610099421	GO:0031103	b	5	axon regeneration	3371; 4035; 4131	MAP1B; LRP1; TNC	49	21
0.00377464186506	0.0271610099421	GO:0045765	b	5	regulation of angiogenesis	240; 1215; 1284; 3689; 6422; 23166	SFRP1; STAB1; ALOX5; CMA1; ITGB2; COL4A2	296	99
0.00381239172741	0.0154943994059	GO:0097191	b	4	extrinsic apoptotic signaling pathway	183; 207; 3958; 5788; 6422	LGALS3; AKT1; SFRP1; AGT; PTPRC	216	69
